id,gender,car_owner,propert_owner,children,income,type_income,education,marital_status,housing_type,age,days_employed,mobile_phone,work_phone,phone,email_id,type_occupation,family_members
5045623,F,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,39,6,1,0,0,0,Medicine staff,3
5091822,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,40,16,1,0,0,0,Laborers,1
5114227,M,Y,N,2,247500.0,Working,Secondary / secondary special,Married,House / apartment,50,15,1,1,0,0,Laborers,4
5067259,M,Y,Y,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57,1000,1,0,0,1,Unknown,2
5068320,F,N,Y,0,189000.0,Pensioner,Higher education,Separated,House / apartment,62,1000,1,0,0,0,Unknown,1
5116621,F,Y,Y,1,157500.0,State servant,Secondary / secondary special,Married,House / apartment,37,9,1,0,0,0,Laborers,3
5091925,F,Y,Y,0,405000.0,Commercial associate,Incomplete higher,Married,House / apartment,50,10,1,0,1,0,Unknown,2
5041758,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,41,10,1,0,1,0,Managers,2
5025936,F,N,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,37,15,1,0,0,0,Core staff,2
5041540,F,N,Y,1,135000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,52,1000,1,0,0,0,Unknown,3
5061145,F,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,58,1000,1,0,0,0,Unknown,2
5033608,F,N,N,0,67500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,52,0,1,0,0,0,Laborers,2
5146456,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42,4,1,0,0,0,Waiters/barmen staff,2
5091369,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,42,3,1,1,1,0,Drivers,2
5142547,F,Y,Y,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,42,3,1,0,0,0,Private service staff,1
5091708,F,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,33,10,1,0,0,0,Managers,2
5022136,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,56,1000,1,0,0,0,Unknown,2
5088181,F,N,N,0,180000.0,Working,Incomplete higher,Widow,House / apartment,53,5,1,1,1,0,Core staff,1
5104981,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Separated,Municipal apartment,59,1000,1,0,0,0,Unknown,1
5093248,F,N,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,32,8,1,0,0,0,Sales staff,2
5145970,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,63,1000,1,0,0,0,Unknown,1
5112738,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,50,7,1,0,0,0,Drivers,2
5143219,F,N,Y,0,67500.0,Pensioner,Lower secondary,Single / not married,House / apartment,60,1000,1,0,0,0,Unknown,1
5069007,M,Y,Y,0,337500.0,Working,Higher education,Married,With parents,29,3,1,0,0,0,Laborers,2
5113801,F,N,Y,1,337500.0,Working,Secondary / secondary special,Married,House / apartment,35,9,1,0,0,1,Core staff,3
5054625,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60,1000,1,0,0,0,Unknown,1
5054733,F,N,N,1,157500.0,Commercial associate,Higher education,Married,House / apartment,30,4,1,0,0,0,High skill tech staff,3
5050482,F,N,N,0,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51,29,1,0,0,0,Laborers,2
5142691,M,Y,N,2,135000.0,State servant,Secondary / secondary special,Married,House / apartment,38,17,1,1,1,0,Core staff,4
5067696,M,Y,Y,0,450000.0,Working,Higher education,Married,House / apartment,52,12,1,0,1,0,Managers,2
5105577,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,32,0,1,1,1,0,Sales staff,2
5033714,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,37,8,1,1,1,0,Security staff,3
5062016,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,31,6,1,0,0,0,Unknown,1
5045798,F,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,25,0,1,0,0,0,Accountants,2
5066915,M,Y,Y,0,180000.0,Working,Higher education,Married,With parents,30,4,1,0,0,0,Laborers,2
5088853,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,31,6,1,0,0,1,Accountants,2
5037169,M,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,67,1000,1,0,0,0,Unknown,2
5142752,F,N,N,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,48,1,1,1,1,0,Private service staff,1
5116056,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,48,29,1,0,0,0,Accountants,2
5143025,M,N,N,0,270000.0,Working,Secondary / secondary special,Married,With parents,32,1,1,1,1,0,Laborers,2
5091549,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,33,7,1,0,1,0,Laborers,2
5061161,M,Y,Y,3,202500.0,Working,Secondary / secondary special,Married,House / apartment,36,10,1,0,1,0,Unknown,5
5142248,F,N,Y,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,54,6,1,0,0,0,Private service staff,2
5068262,F,N,N,2,157500.0,State servant,Higher education,Married,House / apartment,34,14,1,0,0,0,Medicine staff,4
5090415,F,Y,N,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,54,27,1,1,1,0,Unknown,1
5100010,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,42,2,1,1,1,0,Laborers,2
5068843,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,62,11,1,1,1,0,Secretaries,1
5114166,M,Y,N,1,247500.0,Working,Higher education,Married,House / apartment,25,0,1,1,0,1,Unknown,3
5105715,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,37,8,1,0,0,0,Laborers,2
5105842,M,Y,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,62,1000,1,0,0,0,Unknown,2
5145964,F,N,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,42,9,1,0,0,0,Sales staff,4
5089658,F,N,N,0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,44,1,1,1,0,0,Core staff,1
5068233,M,N,Y,1,112500.0,State servant,Secondary / secondary special,Married,House / apartment,38,0,1,0,0,0,Laborers,3
5113259,F,Y,Y,0,247500.0,Working,Secondary / secondary special,Single / not married,With parents,32,0,1,0,0,0,Sales staff,1
5052622,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,43,5,1,0,1,0,High skill tech staff,3
5137151,F,N,N,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,55,1000,1,0,1,0,Unknown,2
5095423,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,32,5,1,1,0,1,Unknown,2
5058408,M,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,35,7,1,0,0,0,Managers,2
5068324,F,N,Y,0,171000.0,Working,Higher education,Married,House / apartment,50,10,1,0,0,0,High skill tech staff,2
5022156,F,Y,Y,2,180000.0,Commercial associate,Higher education,Married,House / apartment,32,7,1,0,1,1,Unknown,4
5137365,M,Y,N,0,337500.0,Working,Secondary / secondary special,Married,House / apartment,39,2,1,0,1,0,Drivers,2
5068811,F,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,39,6,1,0,0,0,Unknown,2
5068238,F,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,30,6,1,1,1,0,Laborers,2
5046495,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,59,1000,1,0,0,0,Unknown,2
5023491,M,Y,Y,0,83250.0,Working,Secondary / secondary special,Married,House / apartment,56,17,1,1,1,1,Unknown,2
5125510,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,40,0,1,0,1,0,Security staff,3
5113401,M,Y,Y,0,450000.0,Commercial associate,Higher education,Single / not married,House / apartment,29,1,1,0,0,1,Sales staff,1
5010202,M,Y,Y,0,135000.0,Working,Lower secondary,Married,With parents,27,5,1,0,0,1,Laborers,2
5143175,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,47,7,1,0,0,0,Managers,1
5041739,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,34,1,1,0,0,0,Sales staff,3
5048217,M,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,33,2,1,0,0,0,Laborers,3
5091382,F,Y,Y,2,216000.0,Working,Higher education,Married,House / apartment,34,13,1,0,0,0,Core staff,4
5143314,M,N,Y,0,114750.0,Pensioner,Secondary / secondary special,Separated,House / apartment,58,1000,1,0,0,0,Unknown,1
5009918,F,N,Y,2,99000.0,Commercial associate,Higher education,Married,House / apartment,34,1,1,0,1,0,Accountants,4
5024238,F,N,Y,0,47250.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,58,1000,1,0,1,0,Unknown,2
5114427,F,N,N,0,49500.0,Pensioner,Secondary / secondary special,Married,House / apartment,65,1000,1,0,0,0,Unknown,2
5091406,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,48,5,1,1,0,0,Laborers,1
5023816,F,Y,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,46,2,1,1,1,0,Managers,3
5126562,F,N,N,0,450000.0,Working,Higher education,Married,House / apartment,30,9,1,0,0,0,Sales staff,2
5054775,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,58,4,1,0,0,0,Laborers,2
5091171,M,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,65,1000,1,0,0,0,Unknown,2
5062011,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,31,6,1,0,0,0,Unknown,1
5062407,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,66,1000,1,0,1,0,Unknown,1
5094926,F,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,33,4,1,1,0,0,Core staff,2
5067312,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,62,1000,1,0,0,0,Unknown,2
5125462,M,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,50,14,1,0,0,0,Laborers,3
5114240,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,45,1,1,1,0,0,Managers,2
5068367,F,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,38,8,1,0,0,0,Laborers,3
5051120,M,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,34,13,1,0,0,0,Core staff,2
5114348,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,26,8,1,1,0,0,Unknown,2
5067506,M,N,Y,0,180000.0,Working,Lower secondary,Civil marriage,House / apartment,35,6,1,0,0,0,Managers,2
5118441,F,Y,N,1,108000.0,Commercial associate,Higher education,Married,House / apartment,44,1,1,1,0,0,Sales staff,3
5054343,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,56,2,1,0,1,0,Sales staff,2
5009000,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,27,2,1,0,0,0,Drivers,2
5090302,F,N,Y,0,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,47,13,1,0,0,1,Sales staff,2
5067299,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,25,3,1,0,0,1,Laborers,1
5010344,F,N,N,0,216000.0,Pensioner,Secondary / secondary special,Married,House / apartment,62,1000,1,0,0,0,Unknown,2
5011032,F,N,Y,1,135000.0,Working,Academic degree,Civil marriage,House / apartment,47,20,1,0,1,0,Unknown,3
5038582,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,66,1000,1,0,0,0,Unknown,2
5067729,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,28,7,1,1,1,0,Managers,3
5067638,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,62,1000,1,0,1,0,Unknown,1
5010795,F,N,N,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,38,14,1,1,1,0,Medicine staff,2
5116594,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,42,1,1,0,0,0,Unknown,2
5068310,M,N,Y,1,198000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,26,0,1,0,0,0,Managers,2
5087880,F,N,N,0,234000.0,State servant,Higher education,Civil marriage,House / apartment,60,14,1,0,0,1,Core staff,2
5125172,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,41,1,1,0,0,0,Laborers,2
5117190,F,N,Y,3,207000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,41,1,1,1,1,0,Unknown,4
5009798,F,N,N,0,198000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60,1000,1,0,1,0,Unknown,1
5024077,F,Y,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,55,1000,1,0,0,0,Unknown,1
5118580,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,35,4,1,0,0,0,Laborers,2
5053535,F,N,Y,0,216000.0,Pensioner,Higher education,Single / not married,House / apartment,55,1000,1,0,0,0,Unknown,1
5045070,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,28,6,1,0,0,0,Laborers,2
5062334,F,N,N,0,94500.0,Working,Higher education,Married,House / apartment,24,2,1,0,0,0,Unknown,2
5051097,F,N,N,0,69750.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,60,1000,1,0,1,0,Unknown,1
5021968,F,N,N,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,32,3,1,0,0,0,Sales staff,3
5028858,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,37,8,1,0,0,0,Laborers,3
5067182,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,31,2,1,1,0,0,Core staff,2
5112652,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,With parents,44,7,1,1,1,0,Cooking staff,2
5115523,F,N,Y,3,112500.0,Working,Secondary / secondary special,Married,House / apartment,35,10,1,0,0,0,Core staff,5
5105069,M,N,Y,0,157500.0,Working,Incomplete higher,Married,House / apartment,37,1,1,1,1,0,Unknown,2
5079127,M,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,32,6,1,0,0,0,Laborers,2
5088689,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,51,4,1,1,1,0,Laborers,3
5132784,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,24,0,1,1,0,0,Laborers,1
5048458,F,Y,Y,1,126000.0,Working,Higher education,Married,House / apartment,25,0,1,0,0,0,Unknown,3
5023719,F,Y,Y,0,175500.0,Pensioner,Higher education,Married,House / apartment,60,1000,1,0,1,0,Unknown,2
5065477,M,N,N,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,37,0,1,0,0,0,Laborers,3
5024096,F,Y,N,0,126000.0,State servant,Incomplete higher,Single / not married,House / apartment,32,14,1,1,0,0,Core staff,1
5033520,F,Y,Y,3,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,34,16,1,0,1,0,Medicine staff,5
5028612,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,29,5,1,0,1,0,Sales staff,1
5089954,M,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,34,5,1,0,0,0,Unknown,3
5048642,F,N,N,0,157500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,65,1000,1,0,0,0,Unknown,1
5125261,M,N,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,42,3,1,1,1,0,Unknown,2
5100133,M,Y,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,38,5,1,0,0,0,Drivers,4
5096856,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,49,9,1,0,0,0,Drivers,2
5089719,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,54,12,1,0,1,0,Unknown,2
5033447,F,Y,N,0,112500.0,Commercial associate,Higher education,Married,House / apartment,29,1,1,0,0,0,Core staff,2
5090942,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,36,3,1,0,0,0,Low-skill Laborers,2
5125816,F,Y,N,0,450000.0,Pensioner,Higher education,Married,House / apartment,54,15,1,1,1,0,Managers,2
5149946,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,60,1,1,1,1,0,High skill tech staff,2
5024049,F,Y,Y,1,144000.0,Working,Higher education,Married,House / apartment,35,8,1,0,0,0,Accountants,3
5117065,F,N,Y,2,225000.0,Working,Higher education,Married,House / apartment,42,4,1,1,1,0,Accountants,4
5118268,M,Y,N,1,360000.0,State servant,Secondary / secondary special,Married,House / apartment,30,9,1,0,1,0,Drivers,3
5023655,F,N,N,0,225000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,28,3,1,0,0,0,Accountants,1
5115992,M,Y,Y,2,180000.0,Working,Higher education,Married,House / apartment,36,6,1,0,0,0,Managers,4
5118219,M,Y,N,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,41,1,1,1,1,0,Drivers,2
5053790,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,45,7,1,0,0,0,Unknown,2
